"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187266","EPOR","erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]",345.74318251378,-0.403852560051878,0.347051661518311,-1.16366698342567,0.244558994484291,0.483454723791822
"ENSG00000175203","DCTN2","dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]",18343.071200905,-0.227318783957715,0.195382549322942,-1.16345489781683,0.244644987116893,0.483511928019481
"ENSG00000222047","C10orf55","chromosome 10 putative open reading frame 55 [Source:HGNC Symbol;Acc:HGNC:31008]",108.601188184673,0.642223758961379,0.551999160706209,1.16345060767799,0.244646726823687,0.483511928019481
"ENSG00000101638","ST8SIA5","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]",14.6816803499614,-1.65477716757633,1.42247620685877,-1.16330744907892,0.244704784466922,0.483587931559071
"ENSG00000147454","SLC25A37","solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]",5829.61122538792,0.238791979312517,0.205294500883279,1.16316792843995,0.244761376047851,0.483661025909214
"ENSG00000101473","ACOT8","acyl-CoA thioesterase 8 [Source:HGNC Symbol;Acc:HGNC:15919]",1169.5757322098,0.308190645137369,0.264999218282272,1.16298699722612,0.244834778032973,0.483767324111122
"ENSG00000133110","POSTN","periostin [Source:HGNC Symbol;Acc:HGNC:16953]",18993.9748109457,0.321057714250296,0.276076755076369,1.16292917946491,0.244858237377567,0.483774931876507
"ENSG00000132768","DPH2","diphthamide biosynthesis 2 [Source:HGNC Symbol;Acc:HGNC:3004]",1567.94978225616,0.319251444142944,0.274544162824573,1.16284185705648,0.24489367111482,0.48380245300884
"ENSG00000139725","RHOF","ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]",25.3250563478544,-1.30545035305671,1.12268005922197,-1.16279820090632,0.244911387281723,0.48380245300884
"ENSG00000127616","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]",10597.6726274033,-0.252972435515626,0.217572559408127,-1.16270377203724,0.244949710677371,0.483839416502916
"ENSG00000181873","IBA57","iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]",334.790445117648,-0.433948409210668,0.373339554694098,-1.16234244069378,0.245096393714548,0.48409039543124
"ENSG00000139405","RITA1","RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925]",1404.1718200258,-0.314871627339779,0.270921321131221,-1.16222535024207,0.245143939989598,0.484106791281788
"ENSG00000256721","CACNA1C-IT3","CACNA1C intronic transcript 3 [Source:HGNC Symbol;Acc:HGNC:41314]",16.3125213873251,-1.8816686204314,1.61920704654771,-1.16209265791134,0.245197829455333,0.484174455778176
