"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227345","PARG","poly(ADP-ribose) glycohydrolase [Source:HGNC Symbol;Acc:HGNC:8605]",2691.00407281385,-0.169181073646346,0.0469692469842479,-3.60195414039924,0.000315834089507899,0.0012177687940553
"ENSG00000137207","YIPF3","Yip1 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:21023]",3252.42127752323,0.168557254730186,0.046800981010029,3.60157524676814,0.000316294843864952,0.00121933640168736
"ENSG00000262814","MRPL12","mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]",260.332658496176,-0.448256129357656,0.124488124177184,-3.60079431126822,0.000317246487740069,0.0012227955579183
"ENSG00000105810","CDK6","cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]",3753.34912692433,-0.183516820486995,0.0509688187176004,-3.60057040960267,0.000317519827122814,0.00122363951873909
"ENSG00000188033","ZNF490","zinc finger protein 490 [Source:HGNC Symbol;Acc:HGNC:23705]",285.533837212188,0.461686286361267,0.128239014822178,3.60020144416629,0.000317970741537786,0.00122516740172658
"ENSG00000106591","MRPL32","mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]",4150.21578425145,-0.155319275759411,0.0431431761230486,-3.60008904574909,0.000318108223248568,0.00122548728634468
"ENSG00000152492","CCDC50","coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]",17225.9162814001,0.119429757585667,0.0331853658921214,3.59886818707702,0.000319605122727132,0.00123104321663915
"ENSG00000221978","CCNL2","cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]",4811.89143290462,0.154122214487079,0.0428580920199036,3.59610536128168,0.000323017011990724,0.00124397206979553
"ENSG00000112996","MRPS30","mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]",3001.62124794905,-0.163443610501872,0.045454677667805,-3.59574897211595,0.000323459600821292,0.00124546337058192
"ENSG00000213096","ZNF254","zinc finger protein 254 [Source:HGNC Symbol;Acc:HGNC:13047]",1365.34343958101,0.231912871459959,0.0645118598144133,3.5948873916691,0.000324531917076465,0.00124937847699822
"ENSG00000113658","SMAD5","SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]",9173.23281731898,-0.137795772143532,0.0383514862317436,-3.59297085153059,0.000326929171359804,0.0012583920995447
"ENSG00000258725","PRC1-AS1","PRC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48587]",156.048247893268,-0.582028542574131,0.162023539059139,-3.59224681767807,0.000327839115502609,0.00126147701035425
"ENSG00000134184","GSTM1","glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]",180.21013209756,0.580405502024628,0.161571851296939,3.59224392965549,0.000327842749824534,0.00126147701035425
"ENSG00000173950","XXYLT1","xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]",4078.43975907101,-0.140026959969942,0.038989767030085,-3.59137719037653,0.000328935170116047,0.00126546404478565
"ENSG00000161328","LRRC56","leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:HGNC:25430]",51.3488820835307,1.06860786492728,0.297556344261798,3.59127904860632,0.000329059080447213,0.00126572434670482
"ENSG00000054116","TRAPPC3","trafficking protein particle complex 3 [Source:HGNC Symbol;Acc:HGNC:19942]",4102.78851933818,-0.143190325822114,0.0398739559069445,-3.59107398714799,0.000329318124798318,0.00126650426323906
"ENSG00000249087","ZNF436-AS1","ZNF436 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25122]",142.566868084929,0.700669167939265,0.195118711327884,3.59098911206848,0.000329425399264802,0.00126670033052915
