"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0045214",0.000661178081878925,0.0108065397753456,0.477270815362862,0.719780107693855,1.88591895969564,25,"ANKRD1;TPM1;FHOD3;KRT19;ACTG1","GO:0045214","sarcomere organization",0.0108065397753456,25
"GO:0009653",0.000673904849154151,0.0109420866296871,0.477270815362862,0.483984392329322,1.65004309132946,108,"SMAD6;F2R;SMAD9;MMP14;FAT4;FRAS1;EFNB2;SMAD7;DCHS1;ATOH8;FREM3;CPM;FOXC1;LAMB1;S1PR3;NFE2L1;PTPRJ;COL18A1;MPZL2;PHLDA3","GO:0009653","anatomical structure morphogenesis",0.0109420866296871,108
"GO:0010043",0.000681410770741848,0.0109489103673365,0.477270815362862,0.774738368700182,1.89388653184631,17,"LTA4H;VCAM1;PAM;SLC30A4;ASS1","GO:0010043","response to zinc ion",0.0109489103673365,17
"GO:0042491",0.000683197810603658,0.0109489103673365,0.477270815362862,0.873620147838239,1.88114777272636,10,"BMP4;FGF2;MYO6;HES1;JAG1","GO:0042491","inner ear auditory receptor cell differentiation",0.0109489103673365,10
"GO:0061036",0.000694617717830355,0.0110601066297117,0.477270815362862,0.815361725760388,1.90162713202323,14,"BMP4;BMPR2;CCN1;MDK;ZBTB16","GO:0061036","positive regulation of cartilage development",0.0110601066297117,14
"GO:0060586",0.000714236728282193,0.0112995913166696,0.477270815362862,0.725456517548448,1.88575761083899,23,"SLC40A1;EPAS1;CYBRD1;B2M;HMOX1;BMP6","GO:0060586","multicellular organismal-level iron ion homeostasis",0.0112995913166696,23
"GO:2000379",0.000736761661372857,0.0115817056068039,0.477270815362862,0.706119807945761,1.86905307631572,27,"AKR1C1;RNF41;AKR1C3;THBS1;CDKN1A;PDGFB;GADD45A;CD36;TP53","GO:2000379","positive regulation of reactive oxygen species metabolic process",0.0115817056068039,27
"GO:0000375",0.000748844816928229,0.0116971456213852,0.477270815362862,-0.72722196536292,-1.83349431489548,30,"TRA2B;SF3A3;DDX23;SRSF10;SNRNP40;SF3B3;PRPF4;GEMIN2;RBM17;TXNL4A;SRRM1;PRPF8;KHSRP;PRPF3;DBR1;SMN1;MPHOSPH10;SMN2;BCAS2;SRSF4","GO:0000375","RNA splicing, via transesterification reactions",0.0116971456213852,30
"GO:2000353",0.000779208630571322,0.0120948861650945,0.477270815362862,0.739786481147142,1.89568060758762,21,"AKR1C3;THBS1;PDCD4;CCL2;FOXO3;PLCG1;CD40;TGFB1","GO:2000353","positive regulation of endothelial cell apoptotic process",0.0120948861650945,21
"GO:0042273",0.000792044152823336,0.0122172810573,0.477270815362862,-0.709957471862167,-1.83743825494201,36,"MRTO4;EBNA1BP2;HEATR3;EIF6;NOC2L;BOP1;WDR74;WDR12;GTF3A;NIP7;PAK1IP1;NPM1;TMA16;PES1;GTPBP4;NOP16;RRS1;NLE1;RPF2;SURF6;NVL","GO:0042273","ribosomal large subunit biogenesis",0.0122172810573,36
"GO:0032331",0.000801958849236453,0.0122933816143824,0.477270815362862,0.773831029525344,1.91350852791277,18,"BMP4;EFEMP1;NR5A2;RARB;LTBP3;SNAI2;CTNNB1","GO:0032331","negative regulation of chondrocyte differentiation",0.0122933816143824,18
"GO:0006338",0.000859502538777252,0.0129564406786283,0.477270815362862,-0.447279731271846,-1.48721318318308,283,"BUB1;BRCA1;CDK1;BRCA2;HMGB2;DEK;HELLS;AURKA;BARD1;VRK1;NSD2;CHEK1;FBL;HMGB1;SUV39H2;INO80C;CDK2;EZH2;HASPIN;RBBP7;PKM;POLE3;NPM3;DDX21;PSIP1;RPS6KA4;YEATS4;BAZ1B;PRMT1;NAA50;CFDP1;CBX3;ACTL6A;USP10;DCAF1;RUVBL1;HDGF;PRKAA2;KMT5A;UCHL5;RIOX1;RUVBL2;PRMT3;NUDT5;NFKBIZ;PRKCA;PIH1D1;EYA3;ATR;NPM1;SMARCD2;JADE2;MYBBP1A;MBD3;BRD7;GTF3C4;ING3;PRMT7;INO80;SMYD2;TAF10;JADE1;PRMT5;SMARCC1;SLFN11;USP16;MBD2;CHD1;NTMT1;BCL7B;PAXIP1;PCGF6;YY1;INO80E;RBBP4;MTA2;TTF1;CHRAC1;MCRS1;DYRK1A;COPRS;SETD3","GO:0006338","chromatin remodeling",0.0129564406786283,283
"GO:0008299",0.000863544639239419,0.0129564406786283,0.477270815362862,-0.866922496008464,-1.75925385757341,11,"HMGCS1;HMGCR;MVK;IDI1;MVD;COQ2;PDSS1;FDPS","GO:0008299","isoprenoid biosynthetic process",0.0129564406786283,11
"GO:0048663",0.000867102775994896,0.0129564406786283,0.477270815362862,0.839376508712489,1.83597286051381,11,"BMP4;TGFB2;ID2","GO:0048663","neuron fate commitment",0.0129564406786283,11
"GO:0071539",0.000867250294157017,0.0129564406786283,0.477270815362862,-0.770995904214402,-1.85698212633241,24,"STIL;SPAG5;AURKA;CEP78;CCDC14;PLK1;CEP192;MAPRE1;CEP250;CEP83","GO:0071539","protein localization to centrosome",0.0129564406786283,24
"GO:2000042",0.000871462379518759,0.0129564406786283,0.477270815362862,-0.719684540856548,-1.79682984485853,29,"POLQ;SMCHD1;PARPBP;PLK1;RIF1;C1QBP;FANCB;PRMT1;RMI2;KMT5A;CGAS;SHLD2","GO:2000042","negative regulation of double-strand break repair via homologous recombination",0.0129564406786283,29
"GO:1903241",0.00090069674049303,0.0133108955421365,0.477270815362862,-0.759082248615347,-1.84171666063976,25,"SNRPB;SF3A3;SNRPD1;SNRPG;BUD13;SNRPD3;DDX46;PHF5A;SF3B3;SNRPE;HTATSF1;SNRPF;SF3B6;SNRPD2;SNRPA1;SF3B2;SF3A1;DDX42","GO:1903241","U2-type prespliceosome assembly",0.0133108955421365,25
"GO:0001937",0.000947762633853527,0.0138700533941358,0.477270815362862,0.732845319562687,1.89916524435332,24,"SULF1;THBS1;STAT1;ATOH8;SPARC;NF1;VASH1;NR2F2;ENG;APOE","GO:0001937","negative regulation of endothelial cell proliferation",0.0138700533941358,24
"GO:0048706",0.000949772700003628,0.0138700533941358,0.477270815362862,0.686152741994305,1.8269687810281,28,"BMP4;SULF1;SULF2;KIAA1217;MBTD1;PBX1","GO:0048706","embryonic skeletal system development",0.0138700533941358,28
"GO:0003183",0.000970855429266846,0.0139306465083173,0.477270815362862,0.864918448323617,1.86241058734737,10,"SMAD6;BMPR2;EFNA1;DCHS1;SOX4;BMPR1A","GO:0003183","mitral valve morphogenesis",0.0139306465083173,10
"GO:0045739",0.000969831320822584,0.0139306465083173,0.477270815362862,-0.65646184562419,-1.71840024975285,43,"BRCA1;PCNA;H2AX;SMCHD1;RNF168;DHX9;INO80C;ACTL6A;EGFR;RUVBL1;UBE2N;UCHL5;WRAP53;RUVBL2;EYA3;CEBPG;TRIM28;INO80;YY1;INO80E;MCRS1;UIMC1","GO:0045739","positive regulation of DNA repair",0.0139306465083173,43
"GO:0071773",0.000961828372192853,0.0139306465083173,0.477270815362862,0.740223527630632,1.91006982015487,22,"BMP4;BMPR2;SMAD9;TMEM100;EXT1;BMP6;BMPR1A","GO:0071773","cellular response to BMP stimulus",0.0139306465083173,22
"GO:0001833",0.000995165636275407,0.0141969294238596,0.45505986738723,-0.821231248008947,-1.75467874088783,14,"BRCA2;NCAPG2;GINS1;CHEK1;GINS4;PRPF19;SBDS;ZPR1;PELO","GO:0001833","inner cell mass cell proliferation",0.0141969294238596,14
"GO:0006303",0.00100539103885345,0.0142603740453466,0.45505986738723,-0.674456609789715,-1.75428389626275,42,"HMGB2;POLA1;PRKDC;RNF168;HMGB1;MRE11;PSMD14;XRCC6;XRCC5;DCLRE1B;DCLRE1C;PRPF19;MLH1;XRCC4;PAXX","GO:0006303","double-strand break repair via nonhomologous end joining",0.0142603740453466,42
"GO:0045671",0.00106358696735418,0.0149996150596007,0.45505986738723,0.732595402703854,1.87725368536076,21,"TLR4;FBN1;CTNNB1;NF1;FSTL3;UBASH3B;PIK3R1;TOB2;GPR137B;GPR137;TLR3","GO:0045671","negative regulation of osteoclast differentiation",0.0149996150596007,21
"GO:0000077",0.00108622675541447,0.0150549861789131,0.45505986738723,-0.661996259099364,-1.76401457748262,46,"CLSPN;BRIP1;H2AX;E2F1;CHEK1;RNF168;MAP3K20;TOPBP1;RPA2;DONSON;CHEK2;RAD1;PRPF19;TIPIN;CDC5L;PTPN11;MAPK14;ATRIP;ATR;RHNO1;TIPRL","GO:0000077","DNA damage checkpoint signaling",0.0150549861789131,46
"GO:0007129",0.00108447494373533,0.0150549861789131,0.45505986738723,-0.783914535381106,-1.7876842792035,19,"NDC1;BRIP1;FANCD2;CCNE2;MRE11;MLH1;CCNE1;PSMC3IP","GO:0007129","homologous chromosome pairing at meiosis",0.0150549861789131,19
"GO:0044331",0.0010919135032518,0.0150549861789131,0.45505986738723,0.683465920051876,1.81981477652069,28,"CDH11;FAT4;CDH4;CDH24;CTNNB1;CELSR1;CDH5;CTNND1;MMP24;CDH13","GO:0044331","cell-cell adhesion mediated by cadherin",0.0150549861789131,28
"GO:0099149",0.00108633727613558,0.0150549861789131,0.45505986738723,0.731845309394338,1.87533159381547,21,"MDM2;ITGB3;NRG1;EFNB2;CBLB;TAMALIN;RALA;HIP1","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization",0.0150549861789131,21
"GO:0009888",0.00110401169677788,0.0151372270424879,0.45505986738723,0.659217489025898,1.80188538421771,34,"POSTN;ITGAV;BMPR2;NR5A2;NTN4;BMP6;LRP6;TIE1;GAA;SOX17;SOX18;PRICKLE1;SMO","GO:0009888","tissue development",0.0151372270424879,34
"GO:0032736",0.00113016902094007,0.0154102604623209,0.45505986738723,0.832908630548634,1.82182563498308,11,"IL33;HLA-E;LGALS9;IL17RA","GO:0032736","positive regulation of interleukin-13 production",0.0154102604623209,11
"GO:0007498",0.00118855475405244,0.0161173249066012,0.45505986738723,0.676585661908531,1.81086265503638,29,"BMP4;MEST;EXT1;EPB41L5;TIE1","GO:0007498","mesoderm development",0.0161173249066012,29
"GO:0050673",0.00120152692551536,0.0162041991921963,0.45505986738723,0.576820343022689,1.73477868707281,52,"BMP4;FGF2;ERRFI1;GRN;BMPR1A;B4GALT1;LIPA;LGR4;SMO;TGFB1;FLCN;NCSTN;PPARD;PSEN1;PURA;VEGFA;MYCN;ESRP2;AR","GO:0050673","epithelial cell proliferation",0.0162041991921963,52
"GO:0060070",0.00122100443476763,0.0163773855706875,0.45505986738723,0.519693682639671,1.70099285603359,79,"RECK;EDN1;FGF2;EXT1;LRP6;FZD4;FOXO1;FZD8;JUP;CTNNB1;DIXDC1;FOXO3;LATS2;TGFB1;RARG;DACT3;LRRK2;ADGRA2;FZD2;DVL3;TCF7L1;LRP5;FZD6;GSK3B;CTNNBIP1;EP300;BCL9;RSPO3;COL6A1;RAB5A;WNT2B;TCF7L2;RYK;EDA;SNAI1","GO:0060070","canonical Wnt signaling pathway",0.0163773855706875,79
"GO:0003148",0.00123985407131012,0.0165403235026669,0.45505986738723,0.74395592210308,1.8883238893234,20,"BMP4;SMAD6;TGFB2;RARB;BMPR1A;TGFBR2;ZFPM2;PARVA;ENG;SEMA3C","GO:0003148","outflow tract septum morphogenesis",0.0165403235026669,20
"GO:0001656",0.00126664611691402,0.0168068957878699,0.45505986738723,0.709054832186379,1.8431229356325,23,"BMP4;FBN1;ID2;ID3;NF1;SOX17;GDF6;SPRY1","GO:0001656","metanephros development",0.0168068957878699,23
"GO:0003180",0.00133426478172705,0.0168105916446043,0.45505986738723,0.681098857096554,1.82148870327824,30,"BMP4;SMAD6;EFNA1;SLIT2;SNAI2;TIE1;ELN;JAG1;TGFBR2;TGFB1;SMAD2","GO:0003180","aortic valve morphogenesis",0.0168105916446043,30
"GO:0006298",0.00128238825647717,0.0168105916446043,0.45505986738723,-0.711711192290452,-1.77692285804182,29,"PCNA;EXO1;MSH2;POLD3;RPA1;RPA2;MSH6;MLH1;RNASEH2B;LIG1;RPA3;WRN;PMS1","GO:0006298","mismatch repair",0.0168105916446043,29
"GO:0006879",0.00132500159348728,0.0168105916446043,0.45505986738723,0.563475389626623,1.73035474073459,58,"SLC40A1;FTL;CYBRD1;SMAD9;FTH1;B2M;HMOX1;BMP6;ISCU;FRRS1;BMPR1A;PICALM;ATP6V1A;ACO1;ATP6AP1;ATP6V1G1;HIF1A","GO:0006879","intracellular iron ion homeostasis",0.0168105916446043,58
"GO:0010718",0.00131420673961732,0.0168105916446043,0.45505986738723,0.58791252483871,1.73464276141783,48,"BMP4;TGFB2;GLIPR2;DAB2;WWTR1;MDK;CTNNB1;FOXC1;BAMBI;TGFBR2;TGFB1;FERMT2;SMAD2","GO:0010718","positive regulation of epithelial to mesenchymal transition",0.0168105916446043,48
"GO:0045190",0.00134185030550529,0.0168105916446043,0.45505986738723,-0.8084355187692,-1.7867842869665,16,"EXO1;RNF168;ATAD5;MSH2;UNG;MSH6;MLH1;EXOSC6;NFKBIZ;EXOSC3;NBN","GO:0045190","isotype switching",0.0168105916446043,16
"GO:0045348",0.00134140990143114,0.0168105916446043,0.45505986738723,0.827336815204733,1.80963837259366,11,"IL33;TLR4;RFX5","GO:0045348","positive regulation of MHC class II biosynthetic process",0.0168105916446043,11
"GO:0048286",0.0013117543367244,0.0168105916446043,0.45505986738723,0.628717316454672,1.79067734224836,39,"BMP4;BMPR2;FBN1;ERRFI1;FOSL2;ATP7A;MAN2A1;FLT4;RC3H2;TGFB1;ADA;PHF14;ATXN1;HOXA5;CIC;NKIRAS2;COL6A1;NKIRAS1","GO:0048286","lung alveolus development",0.0168105916446043,39
"GO:0050729",0.00133108156497415,0.0168105916446043,0.45505986738723,0.513546810854678,1.66103690490379,77,"IL33;NEAT1;TLR4;IL1RL1;TNFSF18;NFKBIA;PDCD4;MDK;FABP4;GPRC5B;NEK7;TNIP1;IL17RA;TRADD;MAP3K8;SERPINE1;TGFB1;TLR2;CASP12","GO:0050729","positive regulation of inflammatory response",0.0168105916446043,77
"GO:0051445",0.00131521076436267,0.0168105916446043,0.45505986738723,-0.780556461995176,-1.78002633343328,19,"ASPM;CDC20;ANAPC1;METTL3;CDC27;ANAPC5;FZR1;ANAPC7;CDC23;ANAPC4","GO:0051445","regulation of meiotic cell cycle",0.0168105916446043,19
"GO:0060413",0.00134140990143114,0.0168105916446043,0.45505986738723,0.828018959824311,1.81113043127709,11,"TGFB2;BMPR2;CCN1;GJA5","GO:0060413","atrial septum morphogenesis",0.0168105916446043,11
"GO:0090050",0.00130450360395742,0.0168105916446043,0.45505986738723,0.700654728359673,1.83580793952134,25,"PLK2;SRPX2;TGFBR3;RHOJ;FGF2;HMOX1;AKT3;PIK3C2A","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis",0.0168105916446043,25
"GO:0007077",0.00135548723672342,0.016895669193098,0.45505986738723,-0.883887072295596,-1.75301957725975,10,"CDK1;VRK1;CHEK1;PLK1;CDC25A;LPIN1;WEE1;PRKCA","GO:0007077","mitotic nuclear membrane disassembly",0.016895669193098,10
"GO:0098742",0.00140621231212829,0.0174398592278021,0.45505986738723,0.806898443283811,1.83814722924644,13,"SELP;DCHS1;SELL;SELE;FGFRL1;MMP24;CEACAM1","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",0.0174398592278021,13
"GO:0007098",0.00141427505384417,0.0174521541644371,0.45505986738723,-0.653504113848295,-1.74138564595759,46,"BRCA1;CDK1;AURKA;XRCC2;CKAP5;PLK1;CDK5RAP2;PCLAF;HAUS2;HAUS6;CEP192;CEP44;HAUS8;HAUS3;HAUS5;NPM1;SSX2IP;HAUS1;PCM1;CROCC;CETN3;HAUS4","GO:0007098","centrosome cycle",0.0174521541644371,46
"GO:0000423",0.00156633602112219,0.019232424378754,0.45505986738723,0.558080505020372,1.69367630926491,53,"SQSTM1;GABARAPL1;ABI2;MAP1LC3A;TIGAR;MAP1LC3B;BCL2L13;TP53;OMA1;NIPSNAP1;ATG14;ARHGAP26;ULK1;NIPSNAP2;GABARAPL2;PINK1;SNX30;ARFIP2;OGT;DELE1;ATG13","GO:0000423","mitophagy",0.019232424378754,53
"GO:0032570",0.00160440927839137,0.019602386629059,0.45505986738723,0.702649085222109,1.8264717845314,23,"TGFB2;ABCB1;THBS1;TXNIP;ERRFI1;NR1H3;NCOA1;TGFB1","GO:0032570","response to progesterone",0.019602386629059,23
"GO:0006869",0.00167316652448154,0.0203417486818741,0.45505986738723,0.41933625426087,1.50869400002682,154,"ABCA6;ABCB1;ATP8A1;ABCA9;ABCG1;ATP8B1;SLCO2A1;NPC2;SPNS2;OSBPL9;VDAC2;APOL3;ABCA8;LRP10;SLC27A1;APOL1;ABCA5;CD36;SPART;TMEM30A;ATP10D;VPS13C;SERPINA5;GRAMD1A;ABCG2;VMP1;NAXE;VPS13D;OSBPL2;STARD10;ABCA10;ABCA7;VPS13A;APOL2;VPS13B;OSBP;CHKA;ABCC3;GRAMD1B;APOE;PLSCR1;ABCA4;CLN8","GO:0006869","lipid transport",0.0203417486818741,154
"GO:0007095",0.00171963721479606,0.0208042384613562,0.45505986738723,-0.678036725476001,-1.75394042325724,35,"CLSPN;BRCA1;CDK1;DTL;BLM;TICRR;CHEK1;PLK1;MRE11;TOPBP1;DONSON","GO:0007095","mitotic G2 DNA damage checkpoint signaling",0.0208042384613562,35
"GO:0000226",0.00174139093760004,0.0209646479707166,0.45505986738723,-0.510858461388095,-1.59123944686085,135,"CDK1;TUBB6;TUBB4B;TUBA1B;KNSTRN;AURKA;TACC3;TUBB;DIAPH3;GAS2L3;CDK5RAP2;HAUS6;TUBGCP5;TUBA4A;CLASP2;TUBG1;WEE1;PCNT;KIFBP;SSNA1;PRC1;TUBGCP3;BCCIP;ZPR1;DISC1;TTLL4;TUBA1C;EML4;TTL;TUBGCP2;KIF2A;DOCK7;PARD3B;LRRC49;CETN2;CETN3;DYNC1LI1;TBCD;ULK4;EFCAB11;TUBD1;MID1;TUBGCP4;TXNDC9;TUBE1;DCLK2;TUBB2A;TUBB2B;NUSAP1;CEP120","GO:0000226","microtubule cytoskeleton organization",0.0209646479707166,135
"GO:0016446",0.00177059461838577,0.0212127549426023,0.45505986738723,-0.83281489758504,-1.75980936368655,13,"POLQ;EXO1;MSH2;UNG;MSH6;MLH1","GO:0016446","somatic hypermutation of immunoglobulin genes",0.0212127549426023,13
"GO:0048661",0.00179374900677535,0.02138634081508,0.45505986738723,0.611383501211353,1.72987440447294,38,"BMP4;TLR4;THBS1;ITGB3;STAT1;EDN1;FGF2;HMOX1;PDGFB;ID2;MMP2;CYBA;PIK3R1","GO:0048661","positive regulation of smooth muscle cell proliferation",0.02138634081508,38
"GO:0035050",0.00181760137876087,0.0215665394364511,0.45505986738723,0.713759972990318,1.82898846322779,21,"NDRG4;EDN1;GJA5;CTNNB1;FOXC1;SOX17;SOX18","GO:0035050","embryonic heart tube development",0.0215665394364511,21
"GO:0007154",0.00184689616747953,0.0218092810590406,0.45505986738723,0.609920292365047,1.72573433931481,38,"TNFSF10;NRG1;GJA5;FRAS1;GJA4;FREM3;NF1;JAG2;JAG1;GPR176;TRIP10;ITGB4;DLL4;FPR3;TNFSF13B","GO:0007154","cell communication",0.0218092810590406,38
"GO:1904871",0.00189880981726171,0.0223155363285805,0.45505986738723,-0.878720062228345,-1.74277180909151,10,"CCT5;CCT2;TCP1;CCT6A;CCT8;MEPCE;CCT4;CCT7;CCT3","GO:1904871","positive regulation of protein localization to Cajal body",0.0223155363285805,10
"GO:0030324",0.00204238748296203,0.0238891578575843,0.431707695803346,0.517568367793187,1.68251610957193,75,"BMP4;EPAS1;CCN2;BMPR2;FBN1;MMP14;FGF2;FOSL2;NFIB;CTNNB1;HEG1;EVA1A;HES1;BMPR1A;LIPA;CCBE1;TGFBR2;PROX1;BAG6;SMAD2;ZFPM2","GO:0030324","lung development",0.0238891578575843,75
"GO:0110025",0.00206315568737454,0.0240182463983037,0.431707695803346,-0.807583687727116,-1.72551876438965,14,"BRCA1;CDK1;EXO1;BARD1;MRE11;RBBP8;ATR;DYNLL1;RNF126;NBN","GO:0110025","DNA strand resection involved in replication fork processing",0.0240182463983037,14
"GO:0010906",0.0020847489775536,0.0241556829887431,0.431707695803346,0.685401055975261,1.79584130297881,25,"IGFBP3;IGFBP4;PDK4;RORA;C1QTNF1;NFE2L1;FOXK1;INSR;NCOA2;PDK2;ZFP92;MLYCD","GO:0010906","regulation of glucose metabolic process",0.0241556829887431,25
"GO:0031145",0.00210020798661393,0.0242210902381457,0.431707695803346,-0.752618247756905,-1.75256049545414,21,"UBE2C;CDC20;UBE2S;ANAPC1;CDC27;ANAPC5;FZR1;AKT1;ANAPC7;CDC23;ANAPC4","GO:0031145","anaphase-promoting complex-dependent catabolic process",0.0242210902381457,21
"GO:0009267",0.00215629920175147,0.0246531441903203,0.431707695803346,0.516598111569114,1.66284245653785,72,"AKR1C3;GAS6;BMPR2;PDK4;WIPI1;MAP1LC3A;FOXO1;JMY;MAP1LC3B;LAMP2;ZFYVE1;RRAGB;VPS41;PPARA;ATG14;INHBB;PIK3C2B;CADPS2;FLCN;FNIP1;TSC2;PIK3C3;TSC1;LRRK2;GAS2L1;SREBF1;RRAGC;PPM1D;TBC1D7","GO:0009267","cellular response to starvation",0.0246531441903203,72
"GO:0046655",0.0021576495725726,0.0246531441903203,0.431707695803346,-0.806917339276403,-1.72409501503364,14,"DHFR;MTHFD1;MTHFD2;SHMT1;FPGS;SLC19A1;MTRR;ALDH1L2;DHFRP1;MTHFD2L","GO:0046655","folic acid metabolic process",0.0246531441903203,14
"GO:0001503",0.00221661429358558,0.0250945141127028,0.431707695803346,0.515194203180893,1.65832351149964,72,"BMP4;CDH11;MGP;CCN2;MMP14;EXT1;BMP6;FOSL2;RASSF2;SORT1;FOXC1;FSTL3;PDLIM7;IFITM1;SMO;THRA;SBNO2;CLEC3B;BMP1;FGFR3;TRAF6","GO:0001503","ossification",0.0250945141127028,72
"GO:0051290",0.00220931571334971,0.0250945141127028,0.431707695803346,-0.825539386684998,-1.74443558465759,13,"RRM2;RRM1;FARSB;NUDT21;FARSA","GO:0051290","protein heterotetramerization",0.0250945141127028,13
"GO:0055010",0.00222904321642518,0.0251199938727733,0.431707695803346,0.811295141026481,1.77455033031136,11,"TPM1;TGFBR3;PKP2;SMAD7;FOXC1;PROX1;TGFB1","GO:0055010","ventricular cardiac muscle tissue morphogenesis",0.0251199938727733,11
"GO:0043410",0.00225534463819455,0.0253008662139279,0.431707695803346,0.434295168769832,1.55347092389038,146,"F2R;THBS1;GDF15;IGFBP3;EFNA1;IGFBP4;EDN1;FGF2;GADD45B;PDGFB;ADAM9;CTNNB1;TGFA;TRIM5;C1QTNF1;CD36;DAB2IP;SHC1;PTPRJ;KSR1;PRKCE;PRDX2;TAOK2;CD81;PLCG2;CD40;JCAD;FLT4;TGFB1;NCK1;PELI2;INSR;TRAF7;LRRK2;ERBB2;FGFR3;ADRA1B","GO:0043410","positive regulation of MAPK cascade",0.0253008662139279,146
"GO:0006952",0.00228463776074433,0.0255135112828824,0.431707695803346,0.527188625417569,1.67412642561582,65,"TLR4;IL32;STAT1;HLA-B;CXCL1;CAMLG;TNIP1;MX1;TAP1;COLEC12;CXCL12;CXCL8;SP100;CXCL2;ACKR1;INHBB;CD40;STAT2;CXCL6;CX3CL1;STAT6;MX2;INHBA;TLR3","GO:0006952","defense response",0.0255135112828824,65
"GO:0048646",0.00236653007762952,0.0263089920341877,0.431707695803346,0.746864034228576,1.84682526825568,18,"BMP4;ACTN1;ATOH8;LRP6;SOX17;SOX18;PROX1","GO:0048646","anatomical structure formation involved in morphogenesis",0.0263089920341877,18
"GO:0060236",0.00239607719277827,0.0265180202321828,0.431707695803346,-0.767527869217553,-1.75031517304845,19,"TPX2;STIL;GPSM2;TACC3;SASS6;BORA;PSRC1","GO:0060236","regulation of mitotic spindle organization",0.0265180202321828,19
"GO:0003281",0.00240812957938298,0.0265324276871303,0.431707695803346,0.6940983408858,1.84066599468374,26,"SMAD6;MDM2;CCN1;GJA5;HEG1;HES1","GO:0003281","ventricular septum development",0.0265324276871303,26
"GO:0001824",0.00246812158714678,0.0269527614030011,0.431707695803346,-0.748251676285107,-1.74239241796617,21,"RRM2;CAPN2;NEK2;NASP;EMG1;PSMC3;PPP1CC;MED21","GO:0001824","blastocyst development",0.0269527614030011,21
"GO:0032956",0.00246329729846408,0.0269527614030011,0.431707695803346,0.473607850673767,1.56551916441451,90,"RND3;TGFB2;ITGB3;DAPK3;IQGAP2;NEDD9;ABL2;RHOBTB1;ARHGAP35;DIXDC1;CELSR1;BCAS3;RHOQ;BST1;RALA;RHOD;F11R;ARHGAP18;LRP1;RND1;TAOK2;TGFB1;DAAM2;BST2;TAOK1;DVL3","GO:0032956","regulation of actin cytoskeleton organization",0.0269527614030011,90
"GO:0045842",0.00252268890114832,0.0274272960706346,0.431707695803346,-0.822968741914526,-1.73900359160499,13,"DLGAP5;ESPL1;UBE2C;CDC20;ANAPC5;ANAPC7;CDC23","GO:0045842","positive regulation of mitotic metaphase/anaphase transition",0.0274272960706346,13
"GO:0042476",0.0025441784480682,0.0275396158325979,0.431707695803346,0.707109158451735,1.83247010228137,24,"BMP4;TGFB2;AQP1;ID3;LAMB1;TUFT1","GO:0042476","odontogenesis",0.0275396158325979,24
"GO:0043122",0.00265528659474817,0.0286168005058449,0.431707695803346,0.661344603636255,1.76865914829555,30,"SQSTM1;OPTN;HSPB1;TRAF4;DAB2IP;ANGPT1;TRAF1;PLCG2;BTRC;TRAF6;PIDD1;PPM1A;NKIRAS2","GO:0043122","regulation of canonical NF-kappaB signal transduction",0.0286168005058449,30
"GO:0001556",0.0027440572766982,0.0294449276473529,0.431707695803346,-0.743739543142604,-1.731885382933,21,"BRCA2;CCNB1;FBXO5;TRIP13;PDE3A;CDC25B;H3-3B","GO:0001556","oocyte maturation",0.0294449276473529,21
"GO:0051923",0.00278098174450255,0.0297119608027372,0.431707695803346,0.804741075775746,1.76021458729081,11,"SULT1E1;EXT1;SULT1B1;SULT1A1;SULT1C4;SULT1C2;SULT1C3","GO:0051923","sulfation",0.0297119608027372,11
"GO:0007219",0.00281217564026108,0.0299157305179497,0.431707695803346,0.479009438540084,1.57823987305906,87,"NFKBIA;TMEM100;KRT19;SNAI2;MAML2;SEL1L;FOXC1;S1PR3;APH1B;JAG2;HES1;GALNT11;JAG1;ADAM17;DTX3;MIB2;ZNF423;TGFBR2;TGFB1;DTX3L;CDK6;NCSTN;PSEN1;DLL4","GO:0007219","Notch signaling pathway",0.0299157305179497,87
"GO:0033627",0.00287198803876552,0.0304208861788554,0.431707695803346,0.702643919787126,1.80050391122905,21,"ITGAV;ITGB8;ITGB3;FBN1;MMRN1;ICAM1;ADAM9;EXT1","GO:0033627","cell adhesion mediated by integrin",0.0304208861788554,21
"GO:0007017",0.00288989318643805,0.0304797281373039,0.431707695803346,-0.660467138951738,-1.71475292994076,37,"TUBB6;TUBB4B;TUBA1B;TUBB;GTSE1;TUBA4A;TUBG1;VBP1;DYNLL1;TUBA1C;KIFC3;EML4;DYNLL2","GO:0007017","microtubule-based process",0.0304797281373039,37
"GO:0045740",0.00292415047582132,0.0307098015928809,0.431707695803346,-0.717856867876329,-1.74629316393259,26,"CDK1;PCNA;CACYBP;DNA2;DHX9;ATAD5;CDK2;CDC25A;FAF1;CDT1;WEE1;EGFR","GO:0045740","positive regulation of DNA replication",0.0307098015928809,26
"GO:0019722",0.00298182669377869,0.0310792260826947,0.431707695803346,0.535309325042606,1.6585688493285,61,"ITPR2;MCTP1;EDN1;ACKR3;SELE;NUDT4;CXCL8;TRPM4;ITPR1;PLCG2;PLCG1;P2RX4;ADA;LRRK2;PPP3CA;SAMD14;TPCN1","GO:0019722","calcium-mediated signaling",0.0310792260826947,61
