"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0006612",0.632183908045977,0.785839719029374,0.0577308549299813,0.280253007697382,0.896463847190089,46,"ZDHHC24;ZDHHC14;ZDHHC23;ZDHHC9;AQP11;ADORA1;SEC63;RTP4;ZDHHC4;TAOK2;ZDHHC1;RAB3IP;ZDHHC7;ICMT;VPS37A;ZDHHC11;SDCBP;ZDHHC18","GO:0006612","protein targeting to membrane",0.785839719029374,46
"GO:0035871",0.63254113345521,0.785919918244905,0.0628003977812234,0.387312411569164,0.887659903625347,10,"TNFAIP3","GO:0035871","protein K11-linked deubiquitination",0.785919918244905,10
"GO:0097049",0.63302752293578,0.786160452859652,0.0629394692018967,0.35155181166481,0.861342969262384,14,"SLC1A1;FAS","GO:0097049","motor neuron apoptotic process",0.786160452859652,14
"GO:1902017",0.633451957295374,0.786323858223799,0.0614364107201271,0.32118032392961,0.887502632102522,24,"DYNC2LI1;IFT20;ARF4;RAB11A","GO:1902017","regulation of cilium assembly",0.786323858223799,24
"GO:0002042",0.634234234234234,0.786624802245161,0.0619762736001998,0.319077291497997,0.87362720497319,23,"SLIT2;GREM1;NR4A1;ADTRP;EGR3;FGF2;ROBO1;VEGFA;PIK3R3","GO:0002042","cell migration involved in sprouting angiogenesis",0.786624802245161,23
"GO:0021522",0.634573304157549,0.786624802245161,0.0714786287425507,-0.346181026378221,-0.871488438033911,14,"GLI3;DYNC2H1;PTCH1;ABT1;GIGYF2;IFT172;MDGA2","GO:0021522","spinal cord motor neuron differentiation",0.786624802245161,14
"GO:0099151",0.634573304157549,0.786624802245161,0.0714786287425507,-0.346245555877681,-0.871650886892764,14,"ABI3;GRID2;LATS1","GO:0099151","regulation of postsynaptic density assembly",0.786624802245161,14
"GO:0032958",0.637362637362637,0.789717896316881,0.0714786287425507,-0.388899236303174,-0.877050080610398,10,"PPIP5K2;ITPKA","GO:0032958","inositol phosphate biosynthetic process",0.789717896316881,10
"GO:0051963",0.638111888111888,0.790281558847057,0.0602484086158019,0.311199638890443,0.877733961688601,26,"SRPX2;SRGAP3;VLDLR","GO:0051963","regulation of synapse assembly",0.790281558847057,26
"GO:0006650",0.640740740740741,0.793077522085873,0.0628003977812234,0.381032555445134,0.883938297181835,11,"PLA2G4C;PLA2G15;PLA2G4A","GO:0006650","glycerophospholipid metabolic process",0.793077522085873,11
"GO:0010839",0.641255605381166,0.793077522085873,0.0721797965581253,-0.313526847792291,-0.857879398396925,19,"MED1;VDR;CD109;PTCH1;EFNB2;IFT172;SNAI2;IFT57","GO:0010839","negative regulation of keratinocyte proliferation",0.793077522085873,19
"GO:0071380",0.641255605381166,0.793077522085873,0.0721797965581253,-0.326792606392709,-0.866579327204876,17,"ACACA;GNG2;PTGER2;PRKAA1;PRKAA2;GNB1;AKT1","GO:0071380","cellular response to prostaglandin E stimulus",0.793077522085873,17
"GO:0002753",0.64594127806563,0.797770161732391,0.0590954798717342,0.293647412466133,0.879583968656204,32,"DHX58;IFIH1;IRF7;CPT1A","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway",0.797770161732391,32
"GO:0006941",0.645739910313901,0.797770161732391,0.0718276293603809,-0.313209880669041,-0.857012105637404,19,"ARG2;NOS1;LARGE1;VPS54;TNNT2;RYR3;ARHGEF11;MYLK2","GO:0006941","striated muscle contraction",0.797770161732391,19
"GO:0071391",0.645739910313901,0.797770161732391,0.0718276293603809,-0.324387576947938,-0.860201738613863,17,"SP1;TRIM24;AR","GO:0071391","cellular response to estrogen stimulus",0.797770161732391,17
"GO:0009968",0.646437994722955,0.797887033911925,0.0802023444698144,-0.249384653978791,-0.903264913079673,65,"RGS7;ITPRIPL1;UBASH3B;SOCS6;SEC14L1;SOCS2;RGS12;ARRB2;RIPOR2;ERBB3;MFHAS1;SIGIRR;PMEPA1;RGS9;SOCS1;GSK3B;RGS17;SCAI;RGS20","GO:0009968","negative regulation of signal transduction",0.797887033911925,65
"GO:0030239",0.646630236794171,0.797887033911925,0.0615706755421678,0.340189833210848,0.848729574693482,15,"TMOD1","GO:0030239","myofibril assembly",0.797887033911925,15
"GO:0010463",0.647702407002188,0.798842885990296,0.0704500850658419,-0.3394410064765,-0.854520872023951,14,"WNT2;CTNNB1;PHF14;PRRX1","GO:0010463","mesenchymal cell proliferation",0.798842885990296,14
"GO:0060134",0.649350649350649,0.800140657873563,0.0697792517076235,-0.370116934034394,-0.863319726698767,11,"DRD1;GRID2;PTEN;CHD8","GO:0060134","prepulse inhibition",0.800140657873563,11
"GO:0086100",0.649350649350649,0.800140657873563,0.0697792517076235,-0.370295619961739,-0.86373652223492,11,"SIX1;BCAR3","GO:0086100","endothelin receptor signaling pathway",0.800140657873563,11
"GO:0055117",0.650224215246637,0.800849549512486,0.0714786287425507,-0.312035949418501,-0.853799967850596,19,"CAV3;CALM3;EHD3;NOS1","GO:0055117","regulation of cardiac muscle contraction",0.800849549512486,19
"GO:0002221",0.650537634408602,0.800868201919806,0.0605092988656667,0.326717328233161,0.855485143213844,18,"LY96;LACC1;IKBKB;FRK;CASP1;MEFV;NLRP3","GO:0002221","pattern recognition receptor signaling pathway",0.800868201919806,18
"GO:0051094",0.652802893309222,0.80328861986034,0.0607719451853533,0.337702927992665,0.852907769027834,16,"NRG1;BMP5;BMP6;TGFBR2;NOTCH4;CCN1;MUL1;CD40","GO:0051094","positive regulation of developmental process",0.80328861986034,16
"GO:0060088",0.653211009174312,0.803422610917557,0.0614364107201271,0.347260525936817,0.850828818379764,14,"ANKRD24;WHRN","GO:0060088","auditory receptor cell stereocilium organization",0.803422610917557,14
"GO:0060261",0.65374677002584,0.803713405457592,0.0785029047348687,-0.250706255653459,-0.890829609382217,58,"SRF;MED13;MED1;TAF2;MED16;PAXIP1;GTF2A1;MED17;DHX36;MED14;TAF1;TAF8;MED27;MED30;ERCC1;TAF6;MED23;TAF4;MED28;MED12;NFKB1;MED21;MED18;MED22;TBP;MED6;TAF5","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",0.803713405457592,58
"GO:0045445",0.654788418708241,0.804257504223068,0.0707899094502623,-0.324547645594849,-0.849742041155022,16,"MAML1;LGALS1;MBNL1;PLEC;RB1;BCL9;DDX17","GO:0045445","myoblast differentiation",0.804257504223068,16
"GO:0048268",0.654708520179372,0.804257504223068,0.0711327399327894,-0.320928892140979,-0.851030096739487,17,"HIP1R;PIK3C2A;CLTC;HIP1;PICALM;EPS15;FCHO2","GO:0048268","clathrin coat assembly",0.804257504223068,17
"GO:0014009",0.656474820143885,0.805591815395947,0.0602484086158019,0.336979844784446,0.862700335202704,17,"AREG;ORC3;NTN1;VEGFC;PENK","GO:0014009","glial cell proliferation",0.805591815395947,17
"GO:1901524",0.656455142231947,0.805591815395947,0.0697792517076235,-0.337942608127298,-0.850748750684546,14,"SREBF2;SREBF1;DNM1L","GO:1901524","regulation of mitophagy",0.805591815395947,14
"GO:0034067",0.657706093189964,0.80673406131341,0.059989249649033,0.330361442432166,0.877453620991909,20,"IFT20;ARL1;OPTN;SYS1;RAB33B;BICD2;GBP5;GCC2;GBF1;CSNK1D","GO:0034067","protein localization to Golgi apparatus",0.80673406131341,20
"GO:0051013",0.658008658008658,0.806736642353081,0.069119845655101,-0.366946549682254,-0.855924616935524,11,"FIGN;FIGNL1","GO:0051013","microtubule severing",0.806736642353081,11
