"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0000381",0.000427307117692337,0.00594705782355315,0.49849310876659,-0.496246473243541,-1.83393599975111,59,"KHDRBS3;RBM19;CELF1;FMR1;HNRNPU;RBMX;RBM20;THRAP3;DYRK1A;TRA2B;RBM15B;SRSF7;PTBP1;SRSF1;KHDRBS1;SRSF3;RBM25;PUF60;HNRNPL;RBM14;HNRNPA1;SRSF10;ZBTB7A;NSRP1;RBM8A;THUMPD2;YTHDC1;RNPS1;RBM15;ARGLU1;MAGOH","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",0.00594705782355315,59
"GO:0050808",0.000442534914010974,0.00612740650169041,0.49849310876659,0.532213798998417,1.82781260381368,61,"SLC1A1;NRCAM;CNTN4;GET1;SLC8A3;CBLN2;SEMA3E;SHANK2;TNR;GRM5","GO:0050808","synapse organization",0.00612740650169041,61
"GO:0045814",0.000455524270065963,0.00627507923050051,0.49849310876659,-0.580194540188812,-1.93854644947568,36,"EZH2;HDAC5;PHF19;SUV39H1;TRIM27;CHEK1;SUV39H2;RIF1;TASOR2;SMYD5;HDAC6;SIRT7;ING2;MTA1;EPC1;MTF2;MPHOSPH8;CREBZF;HDAC9;METTL4;PCID2;MACROH2A1","GO:0045814","negative regulation of gene expression, epigenetic",0.00627507923050051,36
"GO:0032206",0.000463865484132632,0.00635754724445739,0.49849310876659,-0.604250175194469,-1.9310896363511,31,"AURKB;NEK2;NVL;MAP3K4;DHX36;PKIB;MAPKAPK5;TINF2;ACD;GNL3;MYC;MRE11;RTEL1;NBN;MAPK1;PNKP;MAP2K7;ATRX","GO:0032206","positive regulation of telomere maintenance",0.00635754724445739,31
"GO:0050729",0.000467753577314573,0.00637845787247146,0.49849310876659,0.478641841172721,1.79197480053365,92,"CCL7;CCN4;TNFSF18;SUCNR1;IL33;ABCC1;AGTR1;NLRC4;CCR2;NFKBIZ;TLR3;TSLP;CASP5;GNA14;STAT3;PLA2G2A;IL1B;SERPINE1;IL15;HYAL2;MAP3K8;NFKBIA;NINJ1;MGST2","GO:0050729","positive regulation of inflammatory response",0.00637845787247146,92
"GO:0051897",0.000476822981048499,0.00646945753181381,0.49849310876659,0.394888710138938,1.62201142965801,179,"TEK;TREM2;CHI3L1;NRXN1;CSF3;AKR1C3;IL33;AKR1C2;TGFB2;PIK3AP1;CD28;CCR7;TMEM100;NTS;SEMA3E;ANGPT1;IGFBP5;PRKD1;ADRA2C;NTRK2;PTK2B;RTN4;DDR1;NTRK3;WNT16;LEP;GDF15;IL1B;C1QTNF1;DCN;ERBB4;TGFBR1;PLXNB1;PROS1;NKX3-1;HCLS1;GCNT2;VEGFA;GRM2;EGF;HGF;HCST;CCL5;FGF2;FGFR1;FLT3;STOX1;IL1R1;PDGFRB;HPSE;MST1R;PDGFRA;F2;SEMA4D;SRC;WNT5A;RET;PRR5L;RYK;RELN;PDGFD","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.00646945753181381,179
"GO:0048024",0.000488544004680254,0.00659534406318343,0.477270815362862,-0.687730537145631,-1.94660371330165,19,"KHDRBS3;QKI;SON;HNRNPK;RBM20;KHDRBS1;SRSF3;JMJD6;SRSF10;SRPK1;METTL16;RBM39;RBM23;CWC22;YTHDC1;SRRM1;SRPK2","GO:0048024","regulation of mRNA splicing, via spliceosome",0.00659534406318343,19
"GO:0007077",0.000517235799626451,0.00694794357707173,0.477270815362862,-0.781770623292603,-1.87126596084112,11,"PLK1;CDC25A;CDK1;WEE1;CHEK1;VRK1;LPIN1","GO:0007077","mitotic nuclear membrane disassembly",0.00694794357707173,11
"GO:0045087",0.00055354841107227,0.00739891440542143,0.477270815362862,0.332957007730594,1.47810226213778,407,"C3;C7;MMP3;LBP;CD14;CD1D;IFI6;OASL;TREM1;CALCA;SLPI;FCGR1A;MCOLN2;KLRD1;APOBEC3H;TAC1;NLRC4;OAS1;VNN1;C9;C1RL;TLR5;ALPK1;RNF170;DDX60;C4B;TLR3;SLC15A2;PRKD1;NLRP2;SLC15A3;CFH;HERC5;MX2;JCHAIN;TRIM23;C6;DHX58;C4A;LACC1;IFI27;KLRF1;OAS2;MR1;GBP4;APOL1;SYK;BST2;SFTPD;HLA-C;CR1;GBP5;LGR4;IFITM1;MASP1;TRIM63;TRIM29;TRIM22;TRIM43;KLRC1;C1S;MX1;FCN1;TRIM74;ZDHHC5;TLR1;TRIM68;MID2;TRIM73;JAK3;IFIH1;DTX4;RSAD2;FBXO9;APOBEC3G;IL1RL2;CD46;OAS3;LY96;IL1RAP;WFDC10B;IRF1;KLRG1;CYBB;TLR10;FOSL2;TMEM106A;CHID1;PARP9;C8G;IFIT3;SAMHD1;HLA-B;IFIT1;APOBEC3F;HLA-E;S100A12","GO:0045087","innate immune response",0.00739891440542143,407
"GO:1903241",0.000557172524578902,0.00741066904612333,0.477270815362862,-0.64429676080735,-1.96441298878662,25,"BUD13;SNRPF;SF3A3;SNRPE;SNRPD1;DDX46;SF3B3;SNRPD2;SNIP1;SNRPB;SF3B2;SF3B5;SNRPB2;SNRPG;SF3B1","GO:1903241","U2-type prespliceosome assembly",0.00741066904612333,25
"GO:0006874",0.000565505108369258,0.007484626434299,0.477270815362862,0.492867002121494,1.80039524959553,82,"CCL7;CCL13;CCL11;CCL8;SLC8A3;STIM1;STC2;TRPA1;SLC24A2;CCR2;RMDN3;ATP13A4;EDNRA;PKHD1;RYR1;CD40;ATP2C1;XK;RYR2;ELANE;PTH1R","GO:0006874","intracellular calcium ion homeostasis",0.007484626434299,82
"GO:0033314",0.000576346767059649,0.00759090863932221,0.477270815362862,-0.776196489254352,-1.85792357245229,11,"CLSPN;CDC6;ORC1;TICRR;TOPBP1;ZNF830","GO:0033314","mitotic DNA replication checkpoint signaling",0.00759090863932221,11
"GO:0060326",0.000581590060479311,0.00762278234608805,0.477270815362862,0.549470963087738,1.87155691603934,58,"VCAM1;CXCL1;ACKR3;CCL20;ABCC1;CCR7;AGTR1;ACKR4;CCR2;CCL25;CXCL14;LOX;CXCL2;ACKR2","GO:0060326","cell chemotaxis",0.00762278234608805,58
"GO:0015718",0.000598025932315507,0.00780033824759356,0.477270815362862,0.789110639509064,1.93894386294045,13,"SLC5A12;SLC16A6;SLC16A14;SLC16A4;SLC16A8;SLC6A12;SLC6A13","GO:0015718","monocarboxylic acid transport",0.00780033824759356,13
"GO:0042445",0.000603607791455465,0.00783529344677767,0.477270815362862,0.712809455849262,1.92086047534823,19,"AKR1C3;AKR1C1;FOXA1;AKR1C2;CYP1B1;GHR;CYP1A1;AKR1D1;PAPSS2;LEP","GO:0042445","hormone metabolic process",0.00783529344677767,19
"GO:0006665",0.000620636352006951,0.00801779019339123,0.477270815362862,0.576646018173953,1.87745549338683,44,"ST8SIA1;B4GALT6;GALC;SPTSSA;SAMD8;ASAH1;SGMS1;SGMS2;SERINC1;SPTSSB;SPTLC3;ORMDL3;ORMDL1;CERS6;ACER1;CERS2;ACER2;GM2A;CERS4;ASAH2;ARV1;SMPD3;CERS5","GO:0006665","sphingolipid metabolic process",0.00801779019339123,44
"GO:0000470",0.000655161615352104,0.00838358465142502,0.477270815362862,-0.772278842245746,-1.84854619336516,11,"RRP15;RPL7A;EIF6;MAK16;DDX55;RPF2;NSA2;LAS1L;RPF1;TRMT112","GO:0000470","maturation of LSU-rRNA",0.00838358465142502,11
"GO:0042102",0.000654373990834608,0.00838358465142502,0.477270815362862,0.543526903342485,1.79970883024181,50,"VCAM1;CD1D;TNFSF13B;CD28;SPTA1;IL6ST;IL6;VTCN1;HLA-DMB;TFRC;LEP;IL1B;NCKAP1L;IL15;PTPRC;CD3E;CD46;KITLG;AIF1;CCL5;HLA-DPA1;NR5A2","GO:0042102","positive regulation of T cell proliferation",0.00838358465142502,50
"GO:0006164",0.000659807718303549,0.00840321150669614,0.477270815362862,-0.680626995119392,-1.9264973190978,19,"PRPS1;GART;MTHFD1;PFAS;GMPS;PAICS;HPRT1;PRPSAP2;PPAT;ADSL;PRPS2;IMPDH1","GO:0006164","purine nucleotide biosynthetic process",0.00840321150669614,19
"GO:2000767",0.000668408083541584,0.00847277852376656,0.477270815362862,-0.704296374547792,-1.89112797390149,16,"SYNCRIP;DHX9;YBX1;DHX36;HNRNPU;HNRNPD;CNBP;IGF2BP1","GO:2000767","positive regulation of cytoplasmic translation",0.00847277852376656,16
"GO:0016525",0.000674532788732965,0.00851046041859349,0.477270815362862,0.477362829485565,1.76277421713451,88,"SULF1;TEK;STAT1;CXCL10;CD36;TGFB2;ADAMTS1;SEMA3E;ANGPT4;CCR2;ISM1;PDE3B;ADGRB3;THBS4;COL4A3;SEMA6A;DCN;PF4","GO:0016525","negative regulation of angiogenesis",0.00851046041859349,88
"GO:0070050",0.000680999057681778,0.0085520811894921,0.477270815362862,0.631962930680747,1.90465566943452,29,"PRKN;SLC24A2;IL6;ATP7A;NELL2;FGGY;TMEM106B;HAAO;CLCN3","GO:0070050","neuron cellular homeostasis",0.0085520811894921,29
"GO:0005975",0.000720851448926053,0.00901064311157567,0.477270815362862,0.416570509544578,1.6661171698439,150,"CHI3L1;ST8SIA1;CHI3L2;B4GALT6;ADPGK;SI;PGM2L1;KL;SIAE;MGAM;MAN2B2;BPGM;MAN1C1;MANBA;ST8SIA5;B4GALT4;MAN1A1;FUCA1;CHST2;FGGY;AKR1B1;EDEM3;GK;SLC2A2;NPL;HYAL2;EDEM2;GAA;SLC2A5;GBE1;GCNT4;MAN2A2;RENBP;CTBS;CHID1;GLB1L;GCNT3;GPD1;LCT;HYAL3;MAN1B1;SLC3A1;B4GALT7;AMY2A;CHST6;GLA;H6PD;PGM3;HKDC1","GO:0005975","carbohydrate metabolic process",0.00901064311157567,150
"GO:0007599",0.000739594648099093,0.0091240161708659,0.477270815362862,0.590550020680547,1.87509457193663,40,"F11;P2RY1;ENPP4;SERPINA10;TFPI2;THBD;TFPI;KLKB1;ADAMTS13;F3;F8;F5;PROS1;SERPINA1;SERPINC1;PROC;GP5;PLAU;F2;CPB2;F7;ANXA5;GP1BA","GO:0007599","hemostasis",0.0091240161708659,40
"GO:0009615",0.000740059089414679,0.0091240161708659,0.477270815362862,0.456467700719573,1.73452475506939,102,"OASL;IRAK3;CCL11;CCL8;APOB;ITGB6;EXT1;IFNAR1;OAS1;IFNGR1;DDX60;TLR3;MX2;DHX58;OAS2;IFI44;DCLK1;BST2;IFITM1;IFNGR2;TRIM22;MX1;HEATR9;ITGB8;HYAL2;IFIH1;RSAD2;OAS3;CCL5;IVNS1ABP;CDK6;IFIT3;CHRM2;XPR1;IFIT1;SMPD1;IL12A;MST1R;EPG5;HYAL3;ISG15;CXCL12","GO:0009615","response to virus",0.0091240161708659,102
"GO:0032496",0.000734304353105078,0.0091240161708659,0.477270815362862,0.416621620946965,1.64429105068479,134,"CXCL6;VCAM1;LBP;CXCL10;IRAK3;SLPI;EDNRB;SOD2;CCR7;SLC22A4;TAC1;CYP1A1;GCH1;IFNAR1;ADAM17;NFKBIZ;CLDN1;THBD;DIO2;COL6A1;IL1B;PTGFR;ELANE;MPO;SELENOW;LY96;NFKBIA;CYP27B1;MGST2;FOSL2;ABCB1;IL12RB2","GO:0032496","response to lipopolysaccharide",0.0091240161708659,134
"GO:0086002",0.000752115753455643,0.0092305115196829,0.477270815362862,0.686996347588607,1.90131128715146,21,"CACNA1G;CACNA2D1;SCN2B;SCN1A;SCN4B;PKP2;CACNA1D;SCN3A;KCNJ2;SCN2A","GO:0086002","cardiac muscle cell action potential involved in contraction",0.0092305115196829,21
"GO:0032760",0.000794266541959287,0.00970370888366549,0.477270815362862,0.477042928272216,1.75242584003653,87,"LBP;CD14;IL1A;CD36;LRRK2;IL33;FCGR1A;CCR2;OAS1;ADAM17;IFNGR1;TLR3;IL6;OAS2;SYK;STAT3;LEP;PF4;PTPRC;TLR1;IFIH1;ZBTB20;OAS3;LY96;TNFRSF8;CYBB;MMP8;TMEM106A","GO:0032760","positive regulation of tumor necrosis factor production",0.00970370888366549,87
"GO:0032465",0.000822835802879968,0.00996258595415208,0.477270815362862,-0.558754674608224,-1.90620723132074,40,"AURKA;AURKB;KIF20A;PLK1;PRC1;BRCA2;CALM3;MYO19;KIF13A;KLHL13;BCL2L1;RAB11FIP4;PIK3R4;PRPF40A","GO:0032465","regulation of cytokinesis",0.00996258595415208,40
"GO:0090051",0.000819397916209999,0.00996258595415208,0.477270815362862,-0.618359200555498,-1.84771044901979,24,"DLL4;HDAC5;CARD10;MIR2355;MEOX2;MIR221;NOTCH1;MMRN2;MIR503;TBXA2R;MMRN1","GO:0090051","negative regulation of cell migration involved in sprouting angiogenesis",0.00996258595415208,24
"GO:0030220",0.000836445889805768,0.0100805195107485,0.477270815362862,-0.654051938245836,-1.92511514326532,22,"SRF;MYH9;ACTN1;NBEAL2;MPIG6B;MFAP2;WDR1;TPM4;MEF2C;VPS33A;MPL;TAL1","GO:0030220","platelet formation",0.0100805195107485,22
"GO:0060384",0.000840043292562372,0.0100805195107485,0.477270815362862,0.778761670054418,1.83939078823994,12,"VCAM1;SULF1;SERPINE2;SULF2;GABRB3","GO:0060384","innervation",0.0100805195107485,12
"GO:0006957",0.000892997262388363,0.0106685513648167,0.477270815362862,0.809946746481537,1.89700519265046,11,"C3;C7;C9;CFH;CR1;MASP1","GO:0006957","complement activation, alternative pathway",0.0106685513648167,11
"GO:0000722",0.00090350521988997,0.0107465378577221,0.477270815362862,-0.781036946790817,-1.8264230131454,10,"SMC6;RAD51D;BRCA2;RAD51;NSMCE2;XRCC3;SMC5","GO:0000722","telomere maintenance via recombination",0.0107465378577221,10
"GO:0000375",0.000972903267945202,0.011421038362835,0.477270815362862,-0.585334601397365,-1.84801188183148,30,"SF3A3;PRPF4;TRA2B;SF3B3;RBM17;GEMIN2;PRPF6;WDR83;SRSF10;PRPF3;KHSRP;SF3B1;SNRNP40;DBR1;SRRM1;SMNDC1;DDX23;SF3B4;SMN1;SMN2;TXNL4A","GO:0000375","RNA splicing, via transesterification reactions",0.011421038362835,30
"GO:0097681",0.000971877945410372,0.011421038362835,0.477270815362862,-0.777190447133749,-1.81742813073607,10,"POLQ;PLK1;LIG3;TOPBP1;PRKDC;PPP1CA","GO:0097681","double-strand break repair via alternative nonhomologous end joining",0.011421038362835,10
"GO:2000819",0.000966501817476412,0.011421038362835,0.477270815362862,-0.610805333224991,-1.9068889556625,27,"BCL7A;CUL4A;ACTL6A;SMARCB1;HMGB1;SMARCD1;DPF3;BCL7B;DPF1;PBRM1;SMARCE1;ARID1B;BCL7C;SMARCA4;ARID2;ACTB;KAT7;BRD7;ARID1A;SMARCC2","GO:2000819","regulation of nucleotide-excision repair",0.011421038362835,27
"GO:0034244",0.000985568433779108,0.0115196310441714,0.45505986738723,-0.663801873846472,-1.9069455116813,20,"EZH2;PARP1;TCERG1;RNF168;HNRNPU;PPP1CA","GO:0034244","negative regulation of transcription elongation by RNA polymerase II",0.0115196310441714,20
"GO:0038180",0.00104531629861502,0.0121653189925023,0.45505986738723,-0.746278071503221,-1.86755414951403,12,"NGF;MAGI2;NTF3;RAPGEF1;CORO1A","GO:0038180","nerve growth factor signaling pathway",0.0121653189925023,12
"GO:0071897",0.00106190339279653,0.012305318285625,0.45505986738723,-0.577884538990136,-1.8179950958445,29,"CENPF;TK1;POLE;LIG3;LIG1;LIN9;HROB;POLD2;TYMS;SPHK1;POLE3;POLD1","GO:0071897","DNA biosynthetic process",0.012305318285625,29
"GO:0007062",0.00106823008834064,0.0123257317885459,0.45505986738723,-0.661503037087368,-1.90034149832644,20,"PHB2;PLK1;ESCO2;KIF22;DDX11;STAG1;RAD21;MCMBP;SMC3;SMC1A;MRE11","GO:0007062","sister chromatid cohesion",0.0123257317885459,20
"GO:0071625",0.00113155187634319,0.0130008087920282,0.45505986738723,0.746769799337054,1.93161724957625,16,"NRXN1;EXT1;SHANK2;NRXN3;CNTNAP2;SRPX2;NTSR1;NLGN4X;DLG4","GO:0071625","vocalization behavior",0.0130008087920282,16
"GO:0032526",0.00114600466879254,0.0131110703633045,0.45505986738723,0.581536295973169,1.83543927110398,39,"CYP26B1;HSD17B2;RBP4;IGFBP2;ALDH1A2;CD38;IGFBP7;GATA6;TFRC;SLC10A3;IGF2R;BMP6","GO:0032526","response to retinoic acid",0.0131110703633045,39
"GO:0044331",0.00120094938591898,0.0136817018648997,0.45505986738723,0.59257184741513,1.86503143915212,37,"CDH10;CELSR3;CDH3;DCHS2;CDHR3;CDH11;FAT1;FAT4;PRKD1;MMP24;CDH12;CDH1;CDH6;CELSR1;PLEKHA7;FAT3","GO:0044331","cell-cell adhesion mediated by cadherin",0.0136817018648997,37
"GO:0070374",0.00127255399070664,0.0144226358562976,0.45505986738723,0.396156119565649,1.57642306558728,146,"BMPER;TEK;GAREM1;TREM2;ACKR3;CHI3L1;NRXN1;CD36;NAMPT;P2RY1;INHBA;NPNT;BMP2;CCR7;SLC30A10;ANGPT1;DUSP15;FGF23;NRG1;PTK2B;ABCA7;PLA2G2A;ICAM1;IL1B;ERBB4;PTPRC;BMP4;GCNT2;VEGFA;SHC1","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.0144226358562976,146
"GO:0071223",0.00127667035913153,0.0144226358562976,0.45505986738723,0.793022499080808,1.81078978839013,10,"LBP;CD14;TREM2;CD36","GO:0071223","cellular response to lipoteichoic acid",0.0144226358562976,10
"GO:0006298",0.00131422941931234,0.0147850809672638,0.45505986738723,-0.571450053535108,-1.79775253489631,29,"EXO1;LIG1;WRN;MSH2;RNASEH2A;PCNA;RNASEH2B;RNASEH2C;RPA1;MSH6;RPA3","GO:0006298","mismatch repair",0.0147850809672638,29
"GO:0006814",0.0013418370948798,0.0149709097362622,0.45505986738723,0.456163191458839,1.71215704528209,93,"SLC4A10;SLC5A12;SCN2B;SLC4A4;SLC8A3;SLC9A2;SLC22A4;SLC17A6;SLC24A2;SLC6A15;SCN1A;SLC6A17;KCNE3;SLC9C1;SLC12A1;SCN4B;SLC38A4;SLC13A3;SLC9B1;SLC5A9;NALCN;SLC38A11;SLC9A7;SGK1;SCN3A;SLC10A5;ASIC5","GO:0006814","sodium ion transport",0.0149709097362622,93
"GO:0051017",0.00133879445518733,0.0149709097362622,0.45505986738723,-0.556884150756408,-1.84886100149437,34,"EZR;AIF1L;MICAL1;LIMD2;LIMA1;ACTN1;DIAPH3;DPYSL3;CALD1;PLS1;BAIAP2;NEDD9;ADD1;BAIAP2L1;SWAP70;SHROOM1","GO:0051017","actin filament bundle assembly",0.0149709097362622,34
"GO:0044027",0.00135249470008541,0.0150277188898379,0.45505986738723,-0.716682433392748,-1.85901164731117,14,"DNMT1;UHRF1;HELLS;ZNF445;BRCA1;DNMT3A;UHRF2;MYC;PRMT5;CTCF","GO:0044027","negative regulation of gene expression via chromosomal CpG island methylation",0.0150277188898379,14
"GO:0030195",0.00136774299835745,0.015134861047398,0.45505986738723,0.758910840412788,1.8647391669346,13,"SERPINE2;VTN;ANGPT1;THBD;TFPI;SERPINE1;PF4;APOE;PROC;F2","GO:0030195","negative regulation of blood coagulation",0.015134861047398,13
"GO:0031116",0.00142865286497856,0.0157443376956821,0.45505986738723,-0.599969193107443,-1.87305932977652,27,"SKA1;PSRC1;CAV3;MAPRE1;RPS3;NUMA1;CDKN1B;ARL2;FES;CDK5RAP2;PAK1;NAV3;MET;AKAP9;CDK5R1;ANKRD53","GO:0031116","positive regulation of microtubule polymerization",0.0157443376956821,27
"GO:0000447",0.00148219816031778,0.0162680285888537,0.45505986738723,-0.766275818759088,-1.79190471788688,10,"RRS1;UTP20;KRI1;NOP14;ABT1;RPS21","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.0162680285888537,10
"GO:1901987",0.00150182963892223,0.0164167612351823,0.45505986738723,-0.765524154361208,-1.79014698138019,10,"CDK15;ATAD5;DBF4;DBF4B","GO:1901987","regulation of cell cycle phase transition",0.0164167612351823,10
"GO:0032757",0.00152800100214656,0.0166354947814343,0.45505986738723,0.5308852217296,1.74226306701187,47,"LBP;CD14;CHI3L1;CALCA;TLR5;TLR3;IL6;SYK;STAT3;LEP;IL1B;SERPINE1;F3;FCN1;ELANE;TLR1;HYAL2","GO:0032757","positive regulation of interleukin-8 production",0.0166354947814343,47
"GO:0006337",0.00154180280391731,0.0167130290938925,0.45505986738723,-0.664774727681383,-1.85035661121236,18,"SSRP1;ATAD2;HMGA1;SMARCB1;SET;SMARCD1;SUPT16H;SMARCE1;GRWD1;SMARCA4;ARID2;ARID1A;SMARCC2","GO:0006337","nucleosome disassembly",0.0167130290938925,18
"GO:0007015",0.00155369270465445,0.0167130290938925,0.45505986738723,-0.366246496642935,-1.56109171983091,136,"SHROOM2;SRF;TMSB15A;CORO1C;MYO1C;FHOD3;SHROOM3;MYO1E;HIP1R;EMP2;CFL2;TMSB15B;FHOD1;CAV3;BCL2;MYO19;CNN1;ACTN1;PDLIM3;TAGLN2;DIAPH3;GSN;CORO1A;GDPD2;MYO1G;RND2;CFL1;MAD2L2;TPM4;TPM1;RHOBTB1;CNN2;ARHGEF2;ELMO3;NCK2;PPP1R9B;KPTN;CAP1;CORO7;TPM2;RHOJ;LMOD1;CDC42;RUFY3;HDAC6;MARCKSL1;HIP1","GO:0007015","actin filament organization",0.0167130290938925,136
"GO:0046785",0.00154879510688292,0.0167130290938925,0.45505986738723,-0.632725088447996,-1.84438364149871,21,"FBXO5;TPPP;HDGFL3;CDK1;MAPRE1;DIAPH3;TPPP3;LRRC49;CKAP5;TUBA1A","GO:0046785","microtubule polymerization",0.0167130290938925,21
"GO:0043434",0.00156964982687839,0.0168176767165542,0.45505986738723,0.557265782115149,1.77455892479793,41,"STAT1;NEFL;EREG;GHR;STC2;AREG;LRP6;SRD5A2;STAT4;STAT3;COL1A1;GNAI1;BSG","GO:0043434","response to peptide hormone",0.0168176767165542,41
"GO:0051968",0.00159337017005588,0.0170043456883434,0.45505986738723,0.662461985555862,1.83341069405566,21,"CCL2;NRXN1;CCR2;CACNG7;TNR;PTK2B","GO:0051968","positive regulation of synaptic transmission, glutamatergic",0.0170043456883434,21
"GO:0070316",0.00160493007180019,0.0170602802907894,0.45505986738723,-0.595917318834291,-1.7806521772019,24,"BCL7A;ACTL6A;SMARCB1;SMARCD1;DPF3;BCL7B;DPF1;PBRM1;SMARCE1;ARID1B;BCL7C;SMARCA4;ARID2;ACTB;BRD7;ARID1A;CDKN2B;SMARCC2;SMARCA2;SMARCD2","GO:0070316","regulation of G0 to G1 transition",0.0170602802907894,24
"GO:0006491",0.00163187212868574,0.0172786460684372,0.45505986738723,0.716841471349471,1.87443756607474,17,"ST8SIA1;ST8SIA4;MAN1C1;ST8SIA5;MAN2A2;ST8SIA6","GO:0006491","N-glycan processing",0.0172786460684372,17
"GO:0042574",0.00167667095058119,0.017683638931911,0.45505986738723,0.738486100633638,1.9101903850726,16,"AKR1C3;AKR1C1;RBP4;CYP1B1;ALDH1A2;RDH10;BCO1;ABCA4;BCO2;ALDH8A1","GO:0042574","retinal metabolic process",0.017683638931911,16
"GO:0006953",0.00172750849272952,0.0180785772494949,0.45505986738723,0.654694351147484,1.85006694653162,23,"SAA1;LBP;SAA2;IL6R;IL6;TFRC;STAT3;F8;APOL2;SERPINA1;ORM1;ASS1;PLSCR1;F2","GO:0006953","acute-phase response",0.0180785772494949,23
"GO:0048245",0.00172644225894723,0.0180785772494949,0.45505986738723,0.793212022782811,1.85781019879197,11,"CCL7;CCL2;CCL13;CCL11;CCL8;CCL25","GO:0048245","eosinophil chemotaxis",0.0180785772494949,11
"GO:0035774",0.00180686113375172,0.0188360040970257,0.45505986738723,0.603400548100912,1.81857229132461,29,"SYBU;CFTR;PRKN;TRPA1;GPLD1;C2CD2L;SLC2A2;ADCY8","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus",0.0188360040970257,29
"GO:0045995",0.00181799019041302,0.0188791289004429,0.45505986738723,-0.497424304938205,-1.76593351538678,47,"ACTR5;RACGAP1;CDK1;ACTL6A;DHX36;WDR5;PHLDA2;ZZZ3;RUVBL2;MCRS1;TADA3;SGF29;RUVBL1;TFPT;EHMT1;LAMA1;INO80;TADA2A;ACTR8;NFRKB;INO80C;INO80D;DR1","GO:0045995","regulation of embryonic development",0.0188791289004429,47
"GO:0035023",0.0018271925770633,0.0189019921765169,0.45505986738723,-0.570032124034298,-1.79969907079844,30,"EPS8L1;KANK1;RAF1;MYO9B;ARHGDIA;STARD8;DOCK10;DOCK11;AKAP13;KANK2;DOCK9;ARHGEF2;ARHGEF28;ARHGEF18;DLC1","GO:0035023","regulation of Rho protein signal transduction",0.0189019921765169,30
"GO:0007584",0.00190141094723255,0.0195946929676637,0.45505986738723,0.521678681618519,1.72736569999399,50,"VCAM1;STAT1;DGAT2;ABCA1;AKR1C3;IGFBP2;TFRC;ABCG8;LEP;COL1A1;GCLC;SLC6A4;BCHE;CYBB;CCL28;ASS1;AMELX","GO:0007584","response to nutrient",0.0195946929676637,50
"GO:0060382",0.00193820333299768,0.0198979049395199,0.45505986738723,-0.682386545858657,-1.83229721538166,16,"ACTR5;ACTL6A;NUCKS1;RUVBL2;MCRS1;RUVBL1;TFPT;INO80;ACTR8;NFRKB;INO80C;INO80D","GO:0060382","regulation of DNA strand elongation",0.0198979049395199,16
"GO:0016322",0.0019516858811135,0.0199604237841153,0.45505986738723,0.759080053769528,1.79290392957165,12,"C3;EDNRA;SCARF1;ADGRB3;KCNQ3","GO:0016322","neuron remodeling",0.0199604237841153,12
"GO:0042742",0.00202314584109828,0.0206131840413787,0.431707695803346,0.426450877965364,1.63383958447102,109,"CXCL6;ADAMTS5;LBP;TREM2;CCL20;SLPI;FCGR1A;NLRC4;OAS1;TLR3;OAS2;SYK;SFTPD;GBP5;PLA2G2A;STAB2;LYZ;ZDHHC5;ELANE;GSDMC;MPO;GSDMB;GNLY;OAS3;SHC1;SLC30A1","GO:0042742","defense response to bacterium",0.0206131840413787,109
"GO:0045842",0.00203166262791832,0.0206221394563138,0.431707695803346,-0.716029336247933,-1.82006084327364,13,"UBE2C;DLGAP5;CDC20;ESPL1;ANAPC11;NSMCE2;ANAPC7;RB1;ANAPC5;USP44","GO:0045842","positive regulation of mitotic metaphase/anaphase transition",0.0206221394563138,13
"GO:0007018",0.0020616514634635,0.0208481608664849,0.431707695803346,-0.414860027539727,-1.62802139340682,80,"KIF18B;KIF4A;KIFC1;KIF2C;KIF14;KIF15;KIF20A;CENPE;KIF11;KIF23;KIF17;KIF20B;KIF22;KIF24;DYNC1LI1;KIF18A;KIF13A;KIF5A;KIF5B;KIF1B;STARD9;KIF2A","GO:0007018","microtubule-based movement",0.0208481608664849,80
"GO:0007409",0.00217212495197097,0.0218276191982859,0.431707695803346,0.42039740717597,1.60148051984452,106,"NRCAM;CNTN4;NEFL;SLITRK5;CELSR3;NTN1;CCK;ACTBL2;APLP1;CTNNA2;PTPRZ1;DCHS2;FAT4;CNTNAP1;BRSK2;BCL11B;CELSR1;AMIGO1;NDN","GO:0007409","axonogenesis",0.0218276191982859,106
"GO:0042953",0.00217467761642182,0.0218276191982859,0.431707695803346,0.728911894062518,1.88542545405878,16,"CD36;APOB;MTTP;LRP1;UNC119B;MIA2;MSR1;UNC119;PRKCB;CUBN;SAR1B","GO:0042953","lipoprotein transport",0.0218276191982859,16
