"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis",275,0.512568210524517,1.5119771209889,0.000756709816591595,0.0084227669083428,0.00629054197905215,5988,"tags=35%, list=17%, signal=29%","ENSG00000169248/ENSG00000072954/ENSG00000169245/ENSG00000198947/ENSG00000123104/ENSG00000152154/ENSG00000137824/ENSG00000167323/ENSG00000181374/ENSG00000254087/ENSG00000123191/ENSG00000049860/ENSG00000109501/ENSG00000271503/ENSG00000114805/ENSG00000150995/ENSG00000108688/ENSG00000138685/ENSG00000140464/ENSG00000198959/ENSG00000143183/ENSG00000110680/ENSG00000101017/ENSG00000069018/ENSG00000168959/ENSG00000090674/ENSG00000163273/ENSG00000163823/ENSG00000078401/ENSG00000121940/ENSG00000140939/ENSG00000198363/ENSG00000170385/ENSG00000100678/ENSG00000113739/ENSG00000151320/ENSG00000159363/ENSG00000081237/ENSG00000100739/ENSG00000175868/ENSG00000127249/ENSG00000139644/ENSG00000178719/ENSG00000072062/ENSG00000144481/ENSG00000101188/ENSG00000187672/ENSG00000126353/ENSG00000122585/ENSG00000143028/ENSG00000148834/ENSG00000171316/ENSG00000144935/ENSG00000017260/ENSG00000182389/ENSG00000064270/ENSG00000047597/ENSG00000124827/ENSG00000143933/ENSG00000163485/ENSG00000108700/ENSG00000133657/ENSG00000130703/ENSG00000137841/ENSG00000095209/ENSG00000140090/ENSG00000159167/ENSG00000197386/ENSG00000155886/ENSG00000092051/ENSG00000156642/ENSG00000104321/ENSG00000118432/ENSG00000153291/ENSG00000173578/ENSG00000184304/ENSG00000154096/ENSG00000105726/ENSG00000185245/ENSG00000176171/ENSG00000259207/ENSG00000152822/ENSG00000130528/ENSG00000067842/ENSG00000140992/ENSG00000172156/ENSG00000142185/ENSG00000149295/ENSG00000171132/ENSG00000139780/ENSG00000088832/ENSG00000164418/ENSG00000162430/ENSG00000154118/ENSG00000058668/ENSG00000137077"
"GO:0070050","GO:0070050","neuron cellular homeostasis",62,0.683387756030101,1.69733122449744,0.000760246168649628,0.00843497988580364,0.00629966323911344,5009,"tags=47%, list=14%, signal=40%","ENSG00000182220/ENSG00000138435/ENSG00000185345/ENSG00000105929/ENSG00000049860/ENSG00000071553/ENSG00000033627/ENSG00000136244/ENSG00000136888/ENSG00000128524/ENSG00000127419/ENSG00000114573/ENSG00000187672/ENSG00000122585/ENSG00000109572/ENSG00000182389/ENSG00000185883/ENSG00000166963/ENSG00000163485/ENSG00000172456/ENSG00000130703/ENSG00000165240/ENSG00000100554/ENSG00000131100/ENSG00000155886/ENSG00000106460/ENSG00000118432/ENSG00000147416/ENSG00000135924"
"GO:1902165","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",19,-0.831952349414836,-1.79494883714017,0.000763810114841155,0.00845905764045798,0.0063176457059278,1532,"tags=32%, list=4%, signal=30%","ENSG00000126453/ENSG00000096717/ENSG00000165119/ENSG00000004487/ENSG00000171791/ENSG00000176208"
"GO:0050886","GO:0050886","endocrine process",90,0.634084515615103,1.6547385543164,0.000776097080835427,0.00857947756573808,0.00640758130587163,4561,"tags=28%, list=13%, signal=24%","ENSG00000182220/ENSG00000163751/ENSG00000198829/ENSG00000122641/ENSG00000174804/ENSG00000173918/ENSG00000153162/ENSG00000163083/ENSG00000078401/ENSG00000265107/ENSG00000166507/ENSG00000121671/ENSG00000167332/ENSG00000006128/ENSG00000135631/ENSG00000167034/ENSG00000182782/ENSG00000147571/ENSG00000075073/ENSG00000137869/ENSG00000093010/ENSG00000126895/ENSG00000240583/ENSG00000183770/ENSG00000270885"
"GO:0070663","GO:0070663","regulation of leukocyte proliferation",247,0.525864442439291,1.53114338326665,0.000793634386177533,0.00874808111318113,0.00653350283552444,4858,"tags=25%, list=14%, signal=21%","ENSG00000102524/ENSG00000105246/ENSG00000120337/ENSG00000125657/ENSG00000204592/ENSG00000137033/ENSG00000168811/ENSG00000272398/ENSG00000162692/ENSG00000254087/ENSG00000160223/ENSG00000271503/ENSG00000124762/ENSG00000178562/ENSG00000125347/ENSG00000136244/ENSG00000147889/ENSG00000113494/ENSG00000101017/ENSG00000015475/ENSG00000130303/ENSG00000198223/ENSG00000110651/ENSG00000131203/ENSG00000131507/ENSG00000171867/ENSG00000124508/ENSG00000186265/ENSG00000158473/ENSG00000184371/ENSG00000090776/ENSG00000081237/ENSG00000196950/ENSG00000168918/ENSG00000006128/ENSG00000116833/ENSG00000163513/ENSG00000104312/ENSG00000115457/ENSG00000134242/ENSG00000242574/ENSG00000206503/ENSG00000108700/ENSG00000133216/ENSG00000160685/ENSG00000164400/ENSG00000154447/ENSG00000204632/ENSG00000106400/ENSG00000150782/ENSG00000017427/ENSG00000012124/ENSG00000146072/ENSG00000103855/ENSG00000158092/ENSG00000091181/ENSG00000152804/ENSG00000164136/ENSG00000117335/ENSG00000135046/ENSG00000101096"
"GO:0006898","GO:0006898","receptor-mediated endocytosis",262,0.518777693644355,1.52160936995714,0.000794231783384875,0.00874808111318113,0.00653350283552444,4282,"tags=25%, list=12%, signal=22%","ENSG00000170458/ENSG00000144476/ENSG00000116675/ENSG00000135218/ENSG00000125730/ENSG00000148358/ENSG00000150337/ENSG00000197081/ENSG00000135679/ENSG00000138798/ENSG00000163956/ENSG00000140022/ENSG00000132535/ENSG00000169429/ENSG00000091513/ENSG00000079385/ENSG00000110680/ENSG00000020129/ENSG00000138760/ENSG00000110651/ENSG00000125388/ENSG00000107331/ENSG00000157978/ENSG00000154188/ENSG00000010278/ENSG00000142687/ENSG00000123384/ENSG00000166710/ENSG00000121853/ENSG00000106366/ENSG00000103528/ENSG00000148926/ENSG00000126353/ENSG00000106483/ENSG00000161921/ENSG00000219200/ENSG00000169896/ENSG00000107611/ENSG00000260314/ENSG00000138138/ENSG00000198576/ENSG00000135404/ENSG00000065609/ENSG00000010704/ENSG00000168216/ENSG00000074660/ENSG00000150093/ENSG00000157168/ENSG00000109072/ENSG00000186111/ENSG00000006451/ENSG00000197635/ENSG00000177885/ENSG00000161203/ENSG00000109103/ENSG00000196576/ENSG00000109189/ENSG00000139636/ENSG00000163749/ENSG00000164038/ENSG00000128891/ENSG00000112964/ENSG00000081479/ENSG00000182718/ENSG00000153246"
"GO:0007018","GO:0007018","microtubule-based movement",452,-0.410548616589443,-1.38273264988656,0.000810549952639769,0.00891164431625137,0.00665565998487194,1255,"tags=7%, list=3%, signal=7%","ENSG00000166402/ENSG00000159433/ENSG00000204084/ENSG00000072864/ENSG00000105948/ENSG00000128408/ENSG00000138002/ENSG00000164828/ENSG00000100078/ENSG00000148019/ENSG00000155980/ENSG00000108424/ENSG00000121621/ENSG00000153187/ENSG00000079616/ENSG00000138182/ENSG00000137807/ENSG00000237649/ENSG00000138587/ENSG00000138031/ENSG00000054654/ENSG00000142945/ENSG00000186185/ENSG00000118193/ENSG00000138160/ENSG00000138778/ENSG00000126787/ENSG00000112984/ENSG00000116560/ENSG00000186638/ENSG00000100629/ENSG00000090889/ENSG00000163808"
"GO:0002683","GO:0002683","negative regulation of immune system process",500,0.464686197019929,1.42863060305704,0.000817568081536042,0.00897255097078163,0.0067011481090591,5411,"tags=25%, list=15%, signal=21%","ENSG00000092969/ENSG00000030582/ENSG00000120337/ENSG00000108691/ENSG00000204592/ENSG00000187608/ENSG00000137033/ENSG00000143217/ENSG00000089127/ENSG00000130513/ENSG00000152154/ENSG00000123496/ENSG00000271605/ENSG00000122641/ENSG00000262406/ENSG00000125734/ENSG00000254087/ENSG00000163606/ENSG00000119714/ENSG00000091972/ENSG00000134539/ENSG00000125347/ENSG00000204520/ENSG00000073008/ENSG00000095970/ENSG00000166167/ENSG00000101665/ENSG00000079385/ENSG00000147889/ENSG00000102804/ENSG00000110680/ENSG00000090674/ENSG00000173264/ENSG00000130303/ENSG00000131142/ENSG00000234745/ENSG00000131203/ENSG00000131507/ENSG00000171867/ENSG00000205213/ENSG00000154188/ENSG00000124508/ENSG00000186265/ENSG00000189058/ENSG00000145022/ENSG00000130202/ENSG00000081237/ENSG00000139644/ENSG00000110042/ENSG00000137101/ENSG00000168918/ENSG00000110848/ENSG00000122585/ENSG00000241106/ENSG00000111331/ENSG00000160703/ENSG00000134830/ENSG00000134242/ENSG00000174500/ENSG00000134545/ENSG00000108861/ENSG00000143353/ENSG00000164342/ENSG00000204618/ENSG00000137265/ENSG00000010704/ENSG00000085063/ENSG00000206503/ENSG00000163485/ENSG00000139192/ENSG00000137869/ENSG00000153558/ENSG00000135144/ENSG00000198060/ENSG00000105810/ENSG00000123838/ENSG00000140564/ENSG00000197635/ENSG00000177885/ENSG00000101347/ENSG00000162298/ENSG00000129667/ENSG00000160685/ENSG00000149177/ENSG00000161011/ENSG00000167815/ENSG00000164761/ENSG00000128606/ENSG00000112679/ENSG00000271447/ENSG00000204632/ENSG00000070010/ENSG00000012124/ENSG00000115738/ENSG00000204160/ENSG00000000003/ENSG00000146072/ENSG00000153064/ENSG00000108771/ENSG00000158092/ENSG00000111863/ENSG00000105639/ENSG00000175899/ENSG00000173334/ENSG00000151882/ENSG00000127951/ENSG00000117335/ENSG00000170027/ENSG00000135046/ENSG00000184979/ENSG00000154096/ENSG00000077585/ENSG00000256660/ENSG00000110031/ENSG00000163874/ENSG00000135077/ENSG00000090432/ENSG00000000938/ENSG00000143507/ENSG00000165025/ENSG00000140992/ENSG00000101782/ENSG00000224051"
"GO:0050685","GO:0050685","positive regulation of mRNA processing",29,-0.771147631990676,-1.78330397675656,0.000819730472130271,0.00897608683209833,0.00670378886645947,2797,"tags=31%, list=8%, signal=29%","ENSG00000174953/ENSG00000125351/ENSG00000110713/ENSG00000102317/ENSG00000213516/ENSG00000054118/ENSG00000134057/ENSG00000136527/ENSG00000147274"
"GO:0001556","GO:0001556","oocyte maturation",35,-0.735158554971392,-1.75254318881861,0.000820848276786055,0.00897608683209833,0.00670378886645947,1318,"tags=23%, list=4%, signal=22%","ENSG00000132475/ENSG00000101224/ENSG00000087586/ENSG00000134057/ENSG00000139618/ENSG00000071539/ENSG00000100206/ENSG00000112029"
